WAR_ORDINAL_4,Fourth,Cuarta,Quarta,Quatrième,,,
WAR_ORDINAL_5,Fifth,Quinta,Quinta,Cinquième,,,
WAR_ORDINAL_N_FMT,%s,%sª,%sª,%sᵉ,,,
COLONY_NAME_DEFAULT_THEME,Player,Jugador,Jogador,Joueur,,,
COLONY_NAME_ORDINAL_N_FMT,%s %s,%s %s,%s %s,%s %s,,,
WAR_WORLD_MONTH_FMT,"Year %s, Month %s","Año %s, Mes %s","Ano %s, Mês %s","Année %s, Mois %s",,,
WORLD_DATE_FMT,%s/%s/%s,%s/%s/%s,%s/%s/%s,%s/%s/%s,,,
WAR_COL_NAME,War,Guerra,Guerra,Guerre,,,
WAR_COL_OPPONENT,Opponent,Oponente,Oponente,Adversaire,,,
WAR_COL_DECLARED_BY,Declared by,Declarada por,Declarada por,Déclarée par,,,
WAR_COL_STARTED,Started,Inicio,Início,Début,,,
WAR_COL_ENDED,Ended,Fin,Fim,Fin,,,
WAR_COL_DURATION,Duration (months),Duración (meses),Duração (meses),Durée (mois),,,
WAR_COL_STANDING,Standing,Situación,Situação,Situation,,,
WAR_COL_CONCLUSION,Conclusion,Conclusión,Conclusão,Conclusion,,,
WAR_COL_WINNER,Winner,Vencedor,Vencedor,Vainqueur,,,
WAR_EMPTY,Your dynasty has no active wars.,Tu dinastía no tiene guerras activas.,A sua dinastia não tem guerras ativas.,Votre dynastie n'a pas de guerre active.,,,
WAR_ALL_EMPTY,There are no active wars in the world.,No hay guerras activas en el mundo.,Não há guerras ativas no mundo.,Il n'y a aucune guerre active dans le monde.,,,
WAR_SHOW_ALL_ACTIVE,Show all active wars,Mostrar todas las guerras activas,Mostrar todas as guerras ativas,Afficher toutes les guerres actives,,,
WAR_SHOW_ALL_ACTIVE_TIP,"List every war in the world. When unchecked, only wars your dynasty is fighting are shown.","Lista todas las guerras del mundo. Desmarcado, solo se muestran las guerras de tu dinastía.","Lista todas as guerras do mundo. Desmarcado, só aparecem as guerras da sua dinastia.","Liste toutes les guerres du monde. Décoché, seules les guerres de votre dynastie sont affichées.",,,
WAR_SHOW_ALL_HISTORIC,Show all past wars,Mostrar todas las guerras pasadas,Mostrar todas as guerras passadas,Afficher toutes les guerres passées,,,
WAR_SHOW_ALL_HISTORIC_TIP,"List every concluded war in the world. When unchecked, only wars your dynasty fought are shown.","Lista todas las guerras concluidas del mundo. Desmarcado, solo se muestran las guerras de tu dinastía.","Lista todas as guerras concluídas do mundo. Desmarcado, só aparecem as guerras da sua dinastia.","Liste toutes les guerres terminées du monde. Décoché, seules les guerres de votre dynastie sont affichées.",,,
WAR_HISTORY_EMPTY,No past wars recorded for your dynasty.,No hay guerras pasadas registradas para tu dinastía.,Não há guerras passadas registadas para a sua dinastia.,Aucune guerre passée enregistrée pour votre dynastie.,,,
WAR_ALL_HISTORY_EMPTY,There are no past wars recorded in the world.,No hay guerras pasadas registradas en el mundo.,Não há guerras passadas registadas no mundo.,Aucune guerre passée enregistrée dans le monde.,,,
WAR_ONGOING,Ongoing,En curso,Em curso,En cours,,,
WAR_DECLARED_BY_YOU,You,Tú,Você,Vous,,,
WAR_STANDING_WINNING,Winning,Ganando,A ganhar,Gagne,,,
WAR_STANDING_LOSING,Losing,Perdiendo,A perder,Perd,,,
WAR_STANDING_EVEN,Even,Empate,Empate,Égalité,,,
WAR_STANDING_LEADER_FMT,%s (%s),%s (%s),%s (%s),%s (%s),,,
WAR_WINNER_YOU,You,Tú,Você,Vous,,,
WAR_WINNER_NONE,None,Ninguno,Nenhum,Aucun,,,
WAR_CONCLUSION_UNKNOWN,Unknown,Desconocida,Desconhecida,Inconnue,,,
WAR_CONCLUSION_PEACE_TREATY,Peace treaty,Tratado de paz,Tratado de paz,Traité de paix,,,
WAR_CONCLUSION_DEFEAT,Dynasty defeated,Dinastía derrotada,Dinastia derrotada,Dynastie vaincue,,,
WAR_CONCLUSION_ABSOLUTE_VICTORY,Absolute victory,Victoria absoluta,Vitória absoluta,Victoire absolue,,,
WAR_INHERITED_ASSIMILATIONS_FMT,Inherited %2$s genetic unlocks from %1$s.,Heredados %2$s desbloqueos genéticos de %1$s.,Herdados %2$s desbloqueios genéticos de %1$s.,%2$s déblocages génétiques hérités de %1$s.,,,
WAR_COL_PROGRESS,Progress,Progreso,Progresso,Progression,,,
WAR_PROGRESS_FMT,%s%%,%s%%,%s%%,%s %%,,,
WAR_ACTION_FALLBACK,Fallback (forfeit stage),Retirada (ceder etapa),Recuar (ceder etapa),Repli (abandonner l'étape),,,
WAR_FALLBACK_CONFIRM_FMT,Forfeit the current stage against %s? You cede this hex without fighting it out.,¿Ceder la etapa actual contra %s? Entregas este hexágono sin pelearlo hasta el final.,Ceder a etapa atual contra %s? Você entrega este hexágono sem combater até o fim.,Abandonner l'étape en cours contre %s ? Vous cédez cet hexagone sans le combattre jusqu'au bout.,,,
WAR_ACTION_WITHDRAW_HEX,Withdraw to hex defense,Retirarse a defensa de hexágono,Retirar para defesa de hexágono,Se replier en défense d'hexagone,,,
WAR_WITHDRAW_HEX_CONFIRM_FMT,Pull out of the border clash at %s and fight the hex assault at home? Your border army is preserved; defending ants gain hex-defense boosts.,¿Abandonar el choque fronterizo en %s y pelear el asalto en casa? Tu ejército fronterizo se conserva; los defensores reciben bonos de defensa de hexágono.,Sair do choque fronteiriço em %s e defender o hexágono em casa? Seu exército de fronteira é preservado; defensores recebem bônus de defesa de hexágono.,Quitter l'affrontement frontalier à %s pour défendre l'hexagone chez vous ? Votre armée de frontière est préservée ; les défenseurs reçoivent les bonus de défense d'hexagone.,,,
WAR_STAGE_HEX_BAIT_FMT,%s withdrew to hex defense at %s.,%s se retiró a defensa de hexágono en %s.,%s retirou-se para defesa de hexágono em %s.,%s s'est replié en défense d'hexagone à %s.,,,
WAR_STAGE_CAPTURED_FMT,%1$s captured %2$s.,%1$s capturó %2$s.,%1$s capturou %2$s.,%1$s a capturé %2$s.,,,
WAR_STAGE_DEFENDER_HELD_FMT,%1$s held %2$s.,%1$s mantuvo %2$s.,%1$s manteve %2$s.,%1$s a tenu %2$s.,,,
WAR_STAGE_FORFEITED_FMT,%1$s won the stage at %2$s after a retreat.,%1$s ganó la etapa en %2$s tras una retirada.,%1$s venceu a etapa em %2$s após uma retirada.,%1$s a remporté l'étape à %2$s après une retraite.,,,
WAR_STAGE_REDEPLOY_FMT,Forces redeploying for the next stage (%1$s hours). Next target: %2$s.,Fuerzas redeployando para la siguiente etapa (%1$s horas). Próximo objetivo: %2$s.,Forças a redeployar para a próxima etapa (%1$s horas). Próximo alvo: %2$s.,Redéploiement des forces pour la prochaine étape (%1$s heures). Prochaine cible : %2$s.,,,
WAR_STAGE_CLASH_FMT,Battle resumed at %1$s.,La batalla reanudó en %1$s.,A batalha retomou em %1$s.,La bataille reprend à %1$s.,,,
WAR_STAGE_WON_TITLE,Battle Won,Batalla ganada,Batalha ganha,Bataille gagnée,,,
WAR_STAGE_LOST_TITLE,Battle Lost,Batalla perdida,Batalha perdida,Bataille perdue,,,
WAR_CAPITAL_COLONIZED_CAPTURES_FMT,Sent %s breeder pair(s) from the capital to establish queens in captured colonies.,Se enviaron %s parejas reproductoras desde la capital para establecer reinas en las colonias capturadas.,Enviadas %s par(es) reprodutora(s) da capital para estabelecer rainhas nas colónias capturadas.,%s paire(s) reproductrice(s) envoyée(s) depuis la capitale pour établir des reines dans les colonies capturées.,,,
WAR_QUEEN_FROM_CAPITAL_FMT,A queen from %s was established here after the war.,Una reina de %s fue establecida aquí tras la guerra.,Uma rainha de %s foi estabelecida aqui após a guerra.,Une reine de %s a été établie ici après la guerre.,,,
WAR_ACTION_GO_TO_CAPITAL,Go to capital,Ir a la capital,Ir para a capital,Aller à la capitale,,,
WAR_ACTION_DIPLOMACY,Open diplomacy,Abrir diplomacia,Abrir diplomacia,Ouvrir la diplomatie,,,
WAR_ACTION_WAR_ROLES,War economy roles,Roles de economía de guerra,Funções de economia de guerra,Rôles d'économie de guerre,,,
WAR_ACTION_OFFER_PEACE,Offer peace,Ofrecer paz,Oferecer paz,Offrir la paix,,,
WAR_ACTION_ACCEPT_PEACE,Accept peace,Aceptar paz,Aceitar paz,Accepter la paix,,,
WAR_ACTION_DECLINE_PEACE,Decline peace,Rechazar paz,Recusar paz,Refuser la paix,,,
WAR_ACTION_VIEW_BATTLE,View battle,Ver batalla,Ver batalha,Voir la bataille,,,
BATTLE_NOT_AVAILABLE,This war has no active battle stage to display.,Esta guerra no tiene una etapa de batalla activa para mostrar.,Esta guerra não tem uma fase de batalha ativa para mostrar.,Cette guerre n'a pas d'étape de bataille active à afficher.,,,
BATTLE_LOCATION_FMT,At %s,En %s,Em %s,À %s,,,
BATTLE_POWER_FMT,%s: %s,%s: %s,%s: %s,%s : %s,,,
BATTLE_FORCES_FMT,Forces: %s vs %s ants,Fuerzas: %s vs %s hormigas,Forças: %s vs %s formigas,Forces : %s vs %s fourmis,,,
BATTLE_PHASE_CLASH,Border Clash,Choque fronterizo,Choque fronteiriço,Affrontement frontalier,,,
BATTLE_PHASE_RESERVE,Colony Siege,Asedio de colonia,Cerco de colônia,Siège de colonie,,,
BATTLE_PHASE_REDEPLOY,Redeployment,Redespliegue,Redistribuição,Redéploiement,,,
BATTLE_REDEPLOY_FMT,Redeploying (%s h remaining),Redespliegue (%s h restantes),Redeploy (%s h restantes),Redéploiement (%s h restantes),,,
DIALOG_CONVOY_TITLE,Convoy,Convoy,Comboio,Convoi,,,
CONVOY_ACTION_VIEW,See convoy,Ver convoy,Ver comboio,Voir le convoi,,,
CONVOY_ACTION_VIEW_LEG_FMT,See convoy (%s → %s),Ver convoy (%s → %s),Ver comboio (%s → %s),Voir le convoi (%s → %s),,,
CONVOY_NOT_AVAILABLE,This route has no convoy in transit to display.,Esta ruta no tiene un convoy en tránsito para mostrar.,Esta rota não tem comboio em trânsito para exibir.,Cette route n'a pas de convoi en transit à afficher.,,,
CONVOY_ROUTE_FMT,%s → %s,%s → %s,%s → %s,%s → %s,,,
CONVOY_PROGRESS_FMT,%s — %s / %s h (%s%%),%s — %s / %s h (%s%%),%s — %s / %s h (%s%%),%s — %s / %s h (%s%%),,,
CONVOY_FORCES_FMT,Convoy: %s ants,Convoy: %s hormigas,Comboio: %s formigas,Convoi : %s fourmis,,,
WAR_OFFER_PEACE_CONFIRM_FMT,Offer peace to %s? They must accept while you hold the advantage.,¿Ofrecer paz a %s? Deben aceptar mientras tú tengas ventaja.,Oferecer paz a %s? Eles devem aceitar enquanto tiver vantagem.,Offrir la paix à %s ? Ils doivent accepter tant que vous avez l'avantage.,,,
WAR_ACCEPT_PEACE_CONFIRM_FMT,Accept the peace offer from %s?,¿Aceptar la oferta de paz de %s?,Aceitar a oferta de paz de %s?,Accepter l'offre de paix de %s ?,,,
WAR_PEACE_OFFERED_TITLE,Peace Offered,Paz ofrecida,Paz oferecida,Paix proposée,,,
WAR_PEACE_OFFERED_MSG_FMT,%s has offered peace in %s.,%s ha ofrecido paz en %s.,%s ofereceu paz em %s.,%s a proposé la paix dans %s.,,,
WAR_PEACE_ACCEPTED_TITLE,Peace Accepted,Paz aceptada,Paz aceite,Paix acceptée,,,
WAR_PEACE_ACCEPTED_MSG_FMT,%s accepted your peace offer.,%s aceptó tu oferta de paz.,%s aceitou a sua oferta de paz.,%s a accepté votre offre de paix.,,,
WAR_ERROR_CANNOT_OFFER_PEACE,You must be clearly winning this war to offer peace.,Debes ir claramente ganando para ofrecer paz.,Tem de estar claramente a ganhar para oferecer paz.,Vous devez clairement gagner cette guerre pour offrir la paix.,,,
DIALOG_DYNASTY_TITLE,Dynasty Management,Gestión de Dinastía,Gestão da dinastia,Gestion de dynastie,,,
TAB_OVERVIEW,Overview,Resumen,Visão geral,Aperçu,,,
TAB_DIPLOMACY,Diplomacy,Diplomacia,Diplomacia,Diplomatie,,,
TAB_LOGISTICS,Logistics,Logística,Logística,Logistique,,,
DYNASTY_MANAGE_LOGISTICS,Managing Logistics for: ,Gestionando Logística para: ,Gerenciando logística para: ,Logistique pour : ,,,
DYNASTY_DIRECTION,Direction,Dirección,Direção,Direction,,,
DYNASTY_NEIGHBOR,Neighbor Colony,Colonia Vecina,Colônia vizinha,Colonie voisine,,,
DYNASTY_TUNNEL_STATUS,Tunnel Status,Estado del Túnel,Estado do túnel,État du tunnel,,,
DYNASTY_OUTGOING,Outgoing Route,Ruta de Salida,Rota de saída,Route sortante,,,
DYNASTY_INCOMING,Incoming Route,Ruta de Entrada,Rota de entrada,Route entrante,,,
DYNASTY_ACTIONS,Actions,Acciones,Ações,Actions,,,
DYNASTY_TRANSIT_FORMAT,%s (%sh)%s,%s (%sh)%s,%s (%sh)%s,%s (%sh)%s,,,
DYNASTY_BUILD_TUNNEL,Build Tunnel,Construir Túnel,Construir túnel,Construire un tunnel,,,
DYNASTY_TUNNEL_SPONSORING,This colony is already sponsoring a tunnel project.,Esta colonia ya está patrocinando un proyecto de túnel.,Esta colônia já patrocina um projeto de túnel.,Cette colonie parraine déjà un projet de tunnel.,,,
DYNASTY_BUILT,Built,Construido,Construído,Construit,,,
DYNASTY_PROGRESS_PERCENT,%s%%,%s%%,%s%%,%s%%,,,
DYNASTY_ERROR_NO_ENGINEERS,No Engineers or Borers assigned to progress construction!,¡No hay Ingenieras o Perforadoras asignadas para progresar en la construcción!,Nenhuma engenheira ou perfuradora atribuída para avançar a construção!,Aucune ingénieuse ou foreuse assignée pour faire progresser la construction !,,,
DYNASTY_ERROR_LABOR_REQUIRED,Labor Required,Trabajo Requerido,Trabalho necessário,Travail requis,,,
DYNASTY_ERROR_ASSIGN_BORERS,You must assign at least one Engineer or Tunnel Borer to this colony to start tunnel construction.,Debes asignar al menos una Ingeniera o Perforadora a esta colonia para comenzar la construcción del túnel.,Atribua pelo menos uma engenheira ou perfuradora a esta colônia para iniciar o túnel.,Assignez au moins une ingénieuse ou une foreuse à cette colonie pour démarrer le tunnel.,,,
DYNASTY_MANAGE_TRADE_TITLE,Trade Management,Gestión de Comercio,Gestão de comércio,Gestion du commerce,,,
DYNASTY_MANAGE_TRADE_MSG,Manage trade route to %s,Gestionar ruta comercial hacia %s,Gerenciar rota comercial para %s,Gérer la route commerciale vers %s,,,
DYNASTY_MODIFY,Modify,Modificar,Modificar,Modifier,,,
DYNASTY_CANCEL_ROUTE,Cancel Route,Cancelar Ruta,Cancelar rota,Annuler la route,,,
DYNASTY_ERROR_LOCATE,Internal error: could not locate colonies on map.,Error interno: no se pudieron localizar las colonias en el mapa.,Erro interno: não foi possível localizar as colônias no mapa.,Erreur interne : impossible de localiser les colonies sur la carte.,,,
DYNASTY_SORT_BY,Sort by:,Ordenar por:,Ordenar por:,Trier par :,,,
DYNASTY_DEFAULT_AUTO_BUILD,Default Auto-Build,Auto-Construcción por Defecto,Auto-construção padrão,Auto-construction par défaut,,,
DYNASTY_DEFAULT_AUTO_BUILD_TOOLTIP,Automatically enable Auto-Build for all new colonies established by this dynasty.,Activar automáticamente la Auto-Construcción para todas las nuevas colonias de esta dinastía.,Ativar automaticamente a auto-construção para todas as novas colônias desta dinastia.,Activer automatiquement l'auto-construction pour toutes les nouvelles colonies de cette dynastie.,,,
DYNASTY_DEFAULT_AUTOMATION,Default Automation,Automatización por Defecto,Automação padrão,Automatisation par défaut,,,
DYNASTY_DEFAULT_AUTOMATION_TOOLTIP,Automatically enable Automation for all new colonies established by this dynasty.,Activar automáticamente la Automatización para todas las nuevas colonias de esta dinastía.,Ativar automaticamente a automação para todas as novas colônias desta dinastia.,Activer automatiquement l'automatisation pour toutes les nouvelles colonies de cette dynastie.,,,
DYNASTY_SATELLITE,Satellite,Satélite,Satélite,Satellite,,,
STAT_LOYALTY,Loyalty,Lealtad,Lealdade,Loyauté,,,
STAT_MILITARY_POWER,Military Power,Poder militar,Poder militar,Puissance militaire,,,
STAT_MILITARY_POWER_DESC,"Adult type counts weighted by combat base stats. During war, wartime role assignments split active (front-line) and reserve strength. Updated once per world day.","Recuento de tipos adultos ponderado por estadísticas de combate base. En guerra, las asignaciones de roles de guerra dividen la fuerza activa (primera línea) y de reserva. Se actualiza una vez al día.","Contagem de tipos adultos ponderada pelas estatísticas de combate base. Em guerra, as atribuições de papéis de guerra separam a força ativa (linha de frente) e de reserva. Atualizado uma vez por dia.","Effectifs par type adulte pondérés par les stats de combat de base. En guerre, les rôles de guerre séparent la force active (première ligne) et de réserve. Mis à jour une fois par jour.",,,
STAT_COMBAT_CAPACITY,Combat Capacity,Capacidad de combate,Capacidade de combate,Capacité de combat,,,
STAT_COMBAT_CAPACITY_DESC,"How many combatants your dynasty can field as active per battle line. Starts at 1,000; assigning a Queen as Commander (max 1 per colony; requires another queen off combat) raises it to 2,500 once for the dynasty. Extra assigned military wait as reserves and step into the line when active ants fall.",Cuántos combatientes puede desplegar tu dinastía como activos por línea de batalla. Empieza en 1.000; asignar una Reina como Comandante (máx. 1 por colonia; requiere otra reina fuera de combate) la sube a 2.500 una sola vez. El resto queda en reserva y entra a la línea cuando caen activos.,Quantos combatentes a tua dinastia pode enviar como ativos por linha de batalha. Começa em 1.000; atribuir uma Rainha como Comandante (máx. 1 por colónia; requer outra rainha fora de combate) sobe para 2.500 uma só vez. O resto fica na reserva e entra na linha quando ativos caem.,Combien de combattants votre dynastie peut déployer comme actifs par ligne de bataille. Commence à 1 000 ; assigner une Reine comme Commandante (max. 1 par colonie ; une autre reine doit rester hors combat) la porte à 2 500 une seule fois. Le surplus reste en réserve et rejoint la ligne quand des actifs tombent.,,,
STAT_ACTIVE_MILITARY_POWER,Active Military Power,Poder militar activo,Poder militar ativo,Puissance militaire active,,,
STAT_RESERVE_MILITARY_POWER,Reserve Military Power,Poder militar de reserva,Poder militar de reserva,Puissance militaire de réserve,,,
DYNASTY_REPUTATION,Reputation,Reputación,Reputação,Réputation,,,
DIPLOMATIC_REPUTATION,Diplomatic Reputation,Reputación diplomática,Reputação diplomática,Réputation diplomatique,,,
DYNASTY_REPUTATION_STANCE,Stance,Postura,Postura,Position,,,
SCORE_TIER_FORMAT,%s · %s,%s · %s,%s · %s,%s · %s,,,
DYNASTY_STATUS,Actions/Status,Acciones/Estado,Ações/estado,Actions/État,,,
DYNASTY_7_DAYS,%s / 7 Days,%s / 7 Días,%s / 7 dias,%s / 7 jours,,,
DYNASTY_RENAME_TITLE,Enter new name for %s,Ingrese nuevo nombre para %s,Digite o novo nome para %s,Nouveau nom pour %s,,,
TRADE_ESTABLISH_TITLE,Establish Trade Route,Establecer Ruta Comercial,Estabelecer rota comercial,Établir une route commerciale,,,
TRADE_MODIFY_TITLE,Modify Trade Route,Modificar Ruta Comercial,Modificar rota comercial,Modifier la route commerciale,,,
TRADE_CAPACITY_FORMAT,Capacity: %s / %s,Capacidad: %s / %s,Capacidade: %s / %s,Capacité : %s / %s,,,
TRADE_SPEED_FORMAT,Transit Speed: %sx,Velocidad de Tránsito: %sx,Velocidade de trânsito: %sx,Vitesse de transit : %sx,,,
TRADE_TIME_FORMAT,Travel Time: %sh,Tiempo de Viaje: %sh,Tempo de viagem: %sh,Temps de voyage : %sh,,,
TRADE_SECURITY_FORMAT,Security: %s%%,Seguridad: %s%%,Segurança: %s%%,Sécurité : %s%%,,,
TRADE_ROUTE_PREFIX,Route: %s -> %s,Ruta: %s -> %s,Rota: %s -> %s,Route : %s -> %s,,,
TRADE_CARGO_LOAD,Cargo (Load),Carga (Salida),Carga (saída),Cargaison (aller),,,
TRADE_CARGO_RETURN,Cargo (Return Load),Carga (Retorno),Carga (retorno),Cargaison (retour),,,
TRADE_PERSONNEL,Personnel (Assigned Logistics Roles),Personal (Roles de Logística Asignados),Pessoal (funções logísticas atribuídas),Personnel (rôles logistiques assignés),,,
TRADE_COURIERS,Couriers,Mensajeras,Mensageiras,Messagères,,,
TRADE_TRANSPORTS,Transports,Transportes,Transportes,Transports,,,
TRADE_ESCORTS,Escorts,Escoltas,Escoltas,Escortes,,,
TRADE_FLYERS,Flyers,Voladoras,Voadoras,Volantes,,,
TRADE_METHOD,Method:,Método:,Método:,Méthode :,,,
TRADE_RECURRENT,Recurrent Route,Ruta Recurrente,Rota recorrente,Route récurrente,,,
TRADE_SHOW_ALL_CONNECTIONS,Show all connections,Mostrar todas las conexiones,Mostrar todas as ligações,Afficher toutes les connexions,,,
TRADE_SHOW_ALL_CONNECTIONS_TIP,"List every adjacent trade link in your dynasty. When unchecked, only neighbors of the map-active colony are shown.","Lista todos los enlaces comerciales adyacentes de tu dinastía. Desmarcado, solo se muestran los vecinos de la colonia activa en el mapa.","Lista todas as ligações comerciais adjacentes da tua dinastia. Desmarcado, só aparecem os vizinhos da colónia ativa no mapa.","Liste chaque liaison commerciale adjacente de votre dynastie. Décoché, seuls les voisins de la colonie active sur la carte sont affichés.",,,
TRADE_ALL_DYNASTY_CONNECTIONS,All dynasty connections,Todas las conexiones de la dinastía,Todas as ligações da dinastia,Toutes les connexions de la dynastie,,,
TRADE_BILATERAL,Bilateral Trade,Comercio Bilateral,Comércio bilateral,Commerce bilatéral,,,
TRADE_CONFIRM,Confirm Trade Route,Confirmar Ruta Comercial,Confirmar rota comercial,Confirmer la route,,,
TRADE_UPDATE,Update Trade Route,Actualizar Ruta Comercial,Atualizar rota comercial,Mettre à jour la route,,,
TRADE_OPTIMIZE,Bilateral Optimization,Optimización Bilateral,Otimização bilateral,Optimisation bilatérale,,,
TRADE_MAKE_TWO_WAY,Make Two-Way Trade,Comercio de doble sentido,Comércio de mão dupla,Commerce bidirectionnel,,,
TRADE_TWO_WAY_REQUIRES_INCOMING,Requires an incoming one-way route from this neighbor.,Requiere una ruta entrante de un solo sentido desde este vecino.,Requer uma rota de entrada unidirecional deste vizinho.,Nécessite une route entrante à sens unique depuis ce voisin.,,,
TRADE_OPTIMIZE_REQUIRES_INCOMING,Requires an incoming one-way route from this neighbor while bilateral mode is off.,Requiere una ruta entrante de un solo sentido desde este vecino con el modo bilateral desactivado.,Requer uma rota de entrada unidirecional deste vizinho com o modo bilateral desligado.,"Nécessite une route entrante à sens unique depuis ce voisin, mode bilatéral désactivé.",,,
TRADE_ERROR_OVER_CAP,Cargo exceeds transport capacity!,¡La carga excede la capacidad de transporte!,A carga excede a capacidade de transporte!,La cargaison dépasse la capacité de transport !,,,
TRADE_ERROR_NO_ANTS,No ants assigned to transport!,¡No hay hormigas asignadas al transporte!,Nenhuma formiga atribuída ao transporte!,Aucune fourmi assignée au transport !,,,
TRADE_ERROR_NO_LOAD,No resources selected for trade!,¡No se seleccionaron recursos para comerciar!,Nenhum recurso selecionado para trocar!,Aucune ressource sélectionnée pour le commerce !,,,
TRADE_OPTIMIZE_MSG,"Merge incoming route from %s into this bilateral convoy?
The other convoy will be cancelled and this one will handle both ways.","¿Fusionar la ruta entrante de %s en este convoy bilateral?
La otra ruta se cancelará y esta gestionará ambos sentidos.","Mesclar a rota recebida de %s neste comboio bilateral?
A outra rota será cancelada e esta gerirá os dois sentidos.","Fusionner la route entrante de %s avec ce convoi bilatéral ?
L'autre convoi sera annulé et celui-ci gérera les deux sens.",,,
TRADE_ERROR_EMPTY,Cargo cannot be empty.,La carga no puede estar vacía.,A carga não pode estar vazia.,La cargaison ne peut pas être vide.,,,
TRADE_ERROR_NO_PERSONNEL,Must assign at least one ant for transport.,Debe asignar al menos una hormiga para el transporte.,Atribua pelo menos uma formiga ao transporte.,Assignez au moins une fourmi au transport.,,,
TRADE_ERROR_NO_METHOD,No valid logistics method available.,No hay un método logístico válido disponible.,Nenhum método logístico válido disponível.,Aucune méthode logistique valide disponible.,,,
TRADE_QUEUED_MSG,Modifications queued. They will apply once the convoy returns to home base.,Modificaciones en cola. Se aplicarán cuando el convoy regrese a la base.,Modificações na fila. Serão aplicadas quando o comboio voltar à base.,Modifications en file. Elles s'appliqueront au retour du convoi à la base.,,,
TRADE_ERROR_START,Failed to start trade trip. Check colony logs for details.,Error al iniciar el viaje comercial. Consulte los registros de la colonia.,Falha ao iniciar viagem comercial. Veja os registros da colônia.,Échec du départ du convoi. Voir les journaux de la colonie.,,,
DEATH_OPTIONS_RELOAD,Reload Last Save,Cargar Último Guardado,Recarregar último save,Recharger la dernière sauvegarde,,,
DEATH_OPTIONS_MENU,Go to Main Menu,Ir al Menú Principal,Ir ao menu principal,Aller au menu principal,,,
DEATH_TITLE,Your Colony Has Perished,Tu Colonia ha Perecido,Sua colônia pereceu,Votre colonie a péri,,,
DEATH_MESSAGE,"Your last queen has died, and the colony cannot continue.
What would you like to do?","Tu última reina ha muerto y la colonia no puede continuar.
¿Qué te gustaría hacer?","Sua última rainha morreu e a colônia não pode continuar.
O que deseja fazer?","Votre dernière reine est morte ; la colonie ne peut continuer.
Que souhaitez-vous faire ?",,,
DEATH_LOAD_FAILED_NEW_GAME,This was a new game with no save file. Returning to main menu.,Esta era una partida nueva sin archivo de guardado. Regresando al menú principal.,Era uma partida nova sem arquivo de save. Voltando ao menu principal.,Nouvelle partie sans fichier de sauvegarde. Retour au menu principal.,,,
DEATH_LOAD_FAILED_TITLE,Load Failed,Carga Fallida,Falha ao carregar,Échec du chargement,,,
DEATH_LOAD_FAILED_NO_AUTOSAVE,No autosave found for this slot. Returning to main menu.,No se encontró autoguardado para este espacio. Regresando al menú principal.,Nenhum autosave encontrado para este slot. Voltando ao menu principal.,Aucune sauvegarde auto pour cet emplacement. Retour au menu principal.,,,
SAVE_EMPTY_SLOT,Empty slot,Espacio vacío,Slot vazio,Emplacement vide,,,
SAVE_DAYS_FORMAT,%s — %s days,%s — %s días,%s — %s dias,%s — %s jours,,,
SAVE_ENTER_NAME,Name,Nombre,Nome,Nom,,,
SAVE_ENTER_DYNASTY_TITLE,Title,Título,Título,Titre,,,
SAVE_DYNASTY_PREVIEW,%s,%s,%s,%s,,,
SAVE_DYNASTY_CONFIRM,Are you sure you want your dynasty to be called %s?,¿Seguro que quieres que tu dinastía se llame %s?,Tens a certeza de que queres chamar à tua dinastia %s?,Voulez-vous vraiment nommer votre dynastie %s ?,,,
SAVE_CREATE_TITLE,Name your Ant Dynasty,Nombra tu Dinastía de Hormigas,Nomeia a tua Dinastia de Formigas,Nommez votre dynastie de fourmis,,,
SAVE_ERROR_CREATE,Failed to create new save file.,Error al crear nuevo archivo de guardado.,Erro ao criar novo arquivo de save.,Impossible de créer le fichier de sauvegarde.,,,
SAVE_ERROR_WRITE,Failed to save your game. Returning to the menu.,No se pudo guardar la partida. Volviendo al menú.,Falha ao salvar o jogo. Voltando ao menu.,Échec de la sauvegarde. Retour au menu.,,,
SAVE_ERROR_WRITE_TITLE,Save Failed,Error al guardar,Falha ao salvar,Échec de la sauvegarde,,,
SAVE_AUTOSAVE_NAME,Autosave,Autoguardado,Salvamento automático,Sauvegarde auto,,,
DYNASTY_PLAYER_NAME_FMT,%s Dynasty,Dinastía %s,Dinastia %s,Dynastie %s,,,
DYNASTY_WILD_NAME,Wild Dynasty,Dinastía salvaje,Dinastia selvagem,Dynastie sauvage,,,
DYNASTY_WILD_NAME_FMT,Wild %s,%s salvaje,%s selvagem,%s sauvage,,,
DYNASTY_TITLE_DYNASTY,Dynasty,Dinastía,Dinastia,Dynastie,,,
DYNASTY_TITLE_CONGLOMERATE,Conglomerate,Conglomerado,Conglomerado,Conglomérat,,,
DYNASTY_TITLE_UNION,Union,Unión,União,Union,,,
DYNASTY_TITLE_SYNDICATE,Syndicate,Sindicato,Sindicato,Syndicat,,,
DYNASTY_TITLE_TECHNOCRACY,Technocracy,Tecnocracia,Tecnocracia,Technocratie,,,
DYNASTY_TITLE_EMPIRE,Empire,Imperio,Império,Empire,,,
DYNASTY_TITLE_DOMINION,Dominion,Dominio,Domínio,Dominion,,,
DYNASTY_TITLE_NATION,Nation,Nación,Nação,Nation,,,
